state,state_abbr,year,cumulative_dc_mw,cumulative_dc_count,new_dc_mw,new_dc_count,cumulative_dc_energy_twh,new_dc_energy_twh,dc_share_of_state_pct,new_dc_share_of_change_pct,cumulative_ai_count,ai_ratio,cumulative_dc_mw_lag1,cumulative_dc_mw_lag2,dc_growth_mw,electricity_gwh,electricity_change_gwh,electricity_pct_change,log_dc_mw,log_elec_gwh,population_millions,gdp_billions,dc_per_million_pop,dc_mw_per_million_pop,dc_per_billion_gdp,elec_per_capita_mwh,dc_intensity,is_high_dc_state
Georgia,GA,2022,11642.210000000001,223,880.0,12,84.26211807,7.046543999999999,58097.70025726258,100.0,71,0.3183856502242152,10762.210000000001,935.8,880.0,145.03520397,7.671251929999983,5.584617955492526,9.362478456462867,4.98384771572503,10.7,730,20.841121495327105,1088.0570093457945,0.30547945205479454,0.013554691959813084,1594.823287671233,1
Georgia,GA,2023,11952.210000000001,227,310.0,4,86.59884807,2.33673,60972.724660321066,100.0,71,0.31277533039647576,11642.210000000001,10762.210000000001,310.0,142.02883101,-3.006372959999993,-2.072857401311926,9.388755140534828,4.963046225392788,10.7,730,21.21495327102804,1117.0289719626169,0.31095890410958904,0.013273722524299064,1637.2890410958905,1
Hawaii,HI,2005,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.53891,-0.19261000000000017,-1.7948063275286277,0.0,2.4457248025460965,1.5,95,0.0,0.0,0.0,0.00702594,0.0,0
Hawaii,HI,2006,4.2,1,4.2,1,0.029617559999999994,0.029617559999999994,280.2593359974988,0.0,1,1.0,0.0,0.0,4.2,10.567912,0.029002000000000194,0.27518974922454215,1.6486586255873816,2.4482350581952197,1.5,95,0.6666666666666666,2.8000000000000003,0.010526315789473684,0.007045274666666667,4.421052631578948,0
Hawaii,HI,2007,4.2,1,0.0,0,0.029617559999999994,0.0,279.7989929240543,0.0,1,1.0,4.2,0.0,0.0,10.585299000000001,0.01738700000000115,0.1645263510899897,1.6486586255873816,2.449736966787368,1.5,95,0.6666666666666666,2.8000000000000003,0.010526315789473684,0.007056866,4.421052631578948,0
Hawaii,HI,2008,4.2,1,0.0,0,0.029617559999999994,0.0,285.0506709203862,0.0,1,1.0,4.2,4.2,0.0,10.390279,-0.1950200000000013,-1.8423664744850503,1.6486586255873816,2.4327602723302917,1.5,95,0.6666666666666666,2.8000000000000003,0.010526315789473684,0.006926852666666667,4.421052631578948,0
Hawaii,HI,2009,4.2,1,0.0,0,0.029617559999999994,0.0,292.4848795474307,0.0,1,1.0,4.2,4.2,0.0,10.126185,-0.26409400000000005,-2.541741179423575,1.6486586255873816,2.409301339233719,1.5,95,0.6666666666666666,2.8000000000000003,0.010526315789473684,0.00675079,4.421052631578948,0
Hawaii,HI,2010,4.2,1,0.0,0,0.029617559999999994,0.0,295.6874495894727,0.0,1,1.0,4.2,4.2,0.0,10.016509,-0.10967600000000033,-1.08309299109191,1.6486586255873816,2.399394965878156,1.5,95,0.6666666666666666,2.8000000000000003,0.010526315789473684,0.006677672666666666,4.421052631578948,0
Hawaii,HI,2011,4.2,1,0.0,0,0.029617559999999994,0.0,297.315716578363,0.0,1,1.0,4.2,4.2,0.0,9.961653,-0.05485599999999913,-0.5476558749160924,1.6486586255873816,2.3944030913153838,1.5,95,0.6666666666666666,2.8000000000000003,0.010526315789473684,0.006641102,4.421052631578948,0
Hawaii,HI,2012,4.2,1,0.0,0,0.029617559999999994,0.0,307.2629691579875,0.0,1,1.0,4.2,4.2,0.0,9.639156999999999,-0.322496000000001,-3.2373743594562168,1.6486586255873816,2.3645412514513815,1.5,95,0.6666666666666666,2.8000000000000003,0.010526315789473684,0.0064261046666666665,4.421052631578948,0
Hawaii,HI,2013,4.2,1,0.0,0,0.029617559999999994,0.0,311.65999029375894,0.0,1,1.0,4.2,4.2,0.0,9.503164,-0.13599299999999914,-1.4108391428835443,1.6486586255873816,2.3516765451050405,1.5,95,0.6666666666666666,2.8000000000000003,0.010526315789473684,0.006335442666666667,4.421052631578948,0
Hawaii,HI,2014,4.2,1,0.0,0,0.029617559999999994,0.0,312.57147416292116,0.0,1,1.0,4.2,4.2,0.0,9.475451999999999,-0.02771200000000107,-0.29160814229872356,1.6486586255873816,2.349034615235247,1.5,95,0.6666666666666666,2.8000000000000003,0.010526315789473684,0.006316967999999999,4.421052631578948,0
Hawaii,HI,2015,4.2,1,0.0,0,0.029617559999999994,0.0,311.3916927898368,0.0,1,1.0,4.2,4.2,0.0,9.511352,0.0359000000000016,0.37887374660334516,1.6486586255873816,2.352455816006579,1.5,95,0.6666666666666666,2.8000000000000003,0.010526315789473684,0.0063409013333333335,4.421052631578948,0
Hawaii,HI,2016,4.2,1,0.0,0,0.029617559999999994,0.0,313.5663337952518,0.0,1,1.0,4.2,4.2,0.0,9.445388999999999,-0.06596300000000177,-0.6935186501351412,1.6486586255873816,2.346160637014893,1.5,95,0.6666666666666666,2.8000000000000003,0.010526315789473684,0.0062969259999999996,4.421052631578948,0
Hawaii,HI,2017,4.2,1,0.0,0,0.029617559999999994,0.0,317.6418008174192,0.0,1,1.0,4.2,4.2,0.0,9.324201010000001,-0.12118798999999747,-1.2830386339831794,1.6486586255873816,2.3344907518334286,1.5,95,0.6666666666666666,2.8000000000000003,0.010526315789473684,0.006216134006666667,4.421052631578948,0
Hawaii,HI,2018,275.0,8,270.8,7,1.9445009999999996,1.9148834399999997,20825.39864097877,0.0,5,0.625,4.2,4.2,270.8,9.337161,0.012959989999998811,0.13899303528634258,5.62040086571715,2.335745266583563,1.5,95,5.333333333333333,183.33333333333334,0.08421052631578947,0.006224774,289.47368421052636,0
Hawaii,HI,2019,275.0,8,0.0,0,1.9445009999999996,0.0,20570.445811347952,0.0,5,0.625,275.0,4.2,0.0,9.45288701,0.11572600999999949,1.2394132434901732,5.62040086571715,2.346878209155116,1.5,95,5.333333333333333,183.33333333333334,0.08421052631578947,0.006301924673333334,289.47368421052636,0
Hawaii,HI,2020,275.0,8,0.0,0,1.9445009999999996,0.0,22104.73834869986,0.0,5,0.625,275.0,275.0,0.0,8.796760990000001,-0.6561260199999985,-6.9410119819045475,5.62040086571715,2.282051819821164,1.5,95,5.333333333333333,183.33333333333334,0.08421052631578947,0.005864507326666667,289.47368421052636,0
Hawaii,HI,2021,276.0,9,1.0,1,1.9517279999999997,0.007227,21840.0037061564,100.0,5,0.5555555555555556,275.0,275.0,1.0,8.936482,0.1397210099999988,1.5883233630972937,5.6240175061873385,2.296213034481517,1.5,95,6.0,184.0,0.09473684210526316,0.005957654666666667,290.5263157894737,0
Hawaii,HI,2022,276.0,9,0.0,0,1.9517279999999997,0.0,21592.025301600843,0.0,5,0.5555555555555556,276.0,275.0,0.0,9.03911501,0.10263300999999991,1.1484721840205119,5.6240175061873385,2.306488963964117,1.5,95,6.0,184.0,0.09473684210526316,0.006026076673333333,290.5263157894737,0
Hawaii,HI,2023,276.0,9,0.0,0,1.9517279999999997,0.0,21862.58434077744,0.0,5,0.5555555555555556,276.0,276.0,0.0,8.92725201,-0.1118629999999996,-1.2375437183423956,5.6240175061873385,2.2952837036054947,1.5,95,6.0,184.0,0.09473684210526316,0.00595150134,290.5263157894737,0
Idaho,ID,2005,2.0,1,0.0,0,0.014454,0.0,66.14291399760057,0.0,0,0.0,2.0,2.0,0.0,21.852681,0.04400700000000057,0.20178668359204496,1.0986122886681098,3.1290684408732936,1.9,105,0.5263157894736842,1.0526315789473684,0.009523809523809525,0.01150141105263158,1.9047619047619047,0
Idaho,ID,2006,2.0,1,0.0,0,0.014454,0.0,63.50127136539464,0.0,0,0.0,2.0,2.0,0.0,22.761749,0.9090679999999978,4.159983848206075,1.0986122886681098,3.1680771028963903,1.9,105,0.5263157894736842,1.0526315789473684,0.009523809523809525,0.011979867894736842,1.9047619047619047,0
Idaho,ID,2007,2.0,1,0.0,0,0.014454,0.0,60.845661237929264,0.0,0,0.0,2.0,2.0,0.0,23.755186000000002,0.9934370000000037,4.364502042439725,1.0986122886681098,3.209035002418769,1.9,105,0.5263157894736842,1.0526315789473684,0.009523809523809525,0.01250272947368421,1.9047619047619047,0
Idaho,ID,2008,2.0,1,0.0,0,0.014454,0.0,60.473217334788245,0.0,0,0.0,2.0,2.0,0.0,23.90149001,0.14630400999999793,0.6158824014259368,1.0986122886681098,3.2149276414393713,1.9,105,0.5263157894736842,1.0526315789473684,0.009523809523809525,0.012579731584210527,1.9047619047619047,0
Idaho,ID,2009,2.0,1,0.0,0,0.014454,0.0,63.52351405012768,0.0,0,0.0,2.0,2.0,0.0,22.753778999999998,-1.1477110100000019,-4.801838753650162,1.0986122886681098,3.1677416336125495,1.9,105,0.5263157894736842,1.0526315789473684,0.009523809523809525,0.011975673157894736,1.9047619047619047,0
Idaho,ID,2010,2.0,1,0.0,0,0.014454,0.0,63.40122148010767,0.0,0,0.0,2.0,2.0,0.0,22.79766803,0.04388903000000255,0.19288677278619326,1.0986122886681098,3.169587593944113,1.9,105,0.5263157894736842,1.0526315789473684,0.009523809523809525,0.01199877264736842,1.9047619047619047,0
Idaho,ID,2011,2.0,1,0.0,0,0.014454,0.0,62.109708760726114,0.0,0,0.0,2.0,2.0,0.0,23.271724,0.47405596999999844,2.079405531198089,1.0986122886681098,3.1893120514142996,1.9,105,0.5263157894736842,1.0526315789473684,0.009523809523809525,0.012248275789473684,1.9047619047619047,0
Idaho,ID,2012,2.0,1,0.0,0,0.014454,0.0,60.95684020388279,0.0,0,0.0,2.0,2.0,0.0,23.711859,0.4401350000000015,1.8912866103087227,1.0986122886681098,3.207283249869993,1.9,105,0.5263157894736842,1.0526315789473684,0.009523809523809525,0.012479925789473684,1.9047619047619047,0
Idaho,ID,2013,2.0,1,0.0,0,0.014454,0.0,59.70739657905617,0.0,0,0.0,2.0,2.0,0.0,24.208056,0.49619699999999867,2.092611127621831,1.0986122886681098,3.2271636259694847,1.9,105,0.5263157894736842,1.0526315789473684,0.009523809523809525,0.012741082105263158,1.9047619047619047,0
Idaho,ID,2014,2.0,1,0.0,0,0.014454,0.0,62.21247066828243,0.0,0,0.0,2.0,2.0,0.0,23.23328401,-0.9747719900000007,-4.026642990250852,1.0986122886681098,3.187727060518536,1.9,105,0.5263157894736842,1.0526315789473684,0.009523809523809525,0.012228044215789474,1.9047619047619047,0
Idaho,ID,2015,3.0,2,1.0,1,0.021681,0.007227,94.0247837959163,100.0,0,0.0,2.0,2.0,1.0,23.058813989999997,-0.1744700200000011,-0.7509485956651942,1.3862943611198906,3.1805014154828393,1.9,105,1.0526315789473684,1.5789473684210527,0.01904761904761905,0.012136217889473683,2.857142857142857,0
Idaho,ID,2016,3.0,2,0.0,0,0.021681,0.0,94.00787699983877,0.0,0,0.0,3.0,2.0,0.0,23.06296099,0.0041470000000032314,0.01798444621567127,1.3862943611198906,3.1806737698904644,1.9,105,1.0526315789473684,1.5789473684210527,0.01904761904761905,0.012138400521052632,2.857142857142857,0
Idaho,ID,2017,3.0,2,0.0,0,0.021681,0.0,91.12041423040229,0.0,0,0.0,3.0,3.0,0.0,23.79378999,0.730829,3.168842891929116,1.3862943611198906,3.210593218185681,1.9,105,1.0526315789473684,1.5789473684210527,0.01904761904761905,0.012523047363157895,2.857142857142857,0
Idaho,ID,2018,283.25,16,280.25,14,2.03303175,2.01135075,8558.869497742764,0.0,1,0.0625,3.0,3.0,280.25,23.75350799,-0.04028200000000126,-0.169296274435182,5.6498541326306455,3.208967215940661,1.9,105,8.421052631578947,149.07894736842107,0.1523809523809524,0.012501846310526315,269.76190476190476,0
Idaho,ID,2019,283.25,16,0.0,0,2.03303175,0.0,8476.166106079667,0.0,1,0.0625,283.25,3.0,0.0,23.985275,0.23176701000000222,0.9757169766148811,5.6498541326306455,3.2182866513395587,1.9,105,8.421052631578947,149.07894736842107,0.1523809523809524,0.012623828947368422,269.76190476190476,0
Idaho,ID,2020,283.25,16,0.0,0,2.03303175,0.0,8311.199441597179,0.0,1,0.0625,283.25,283.25,0.0,24.46135199,0.47607698999999926,1.9848719266299812,5.6498541326306455,3.237161694233119,1.9,105,8.421052631578947,149.07894736842107,0.1523809523809524,0.012874395784210527,269.76190476190476,0
Idaho,ID,2021,283.25,16,0.0,0,2.03303175,0.0,8040.269811896218,0.0,1,0.0625,283.25,283.25,0.0,25.285616,0.8242640100000003,3.369658432358792,5.6498541326306455,3.269021869416247,1.9,105,8.421052631578947,149.07894736842107,0.1523809523809524,0.013308218947368422,269.76190476190476,0
Idaho,ID,2022,283.25,16,0.0,0,2.03303175,0.0,7759.328213732453,0.0,1,0.0625,283.25,283.25,0.0,26.201131,0.9155149999999992,3.6206948646218438,5.6498541326306455,3.3032585533198437,1.9,105,8.421052631578947,149.07894736842107,0.1523809523809524,0.013790068947368422,269.76190476190476,0
Idaho,ID,2023,283.25,16,0.0,0,2.03303175,0.0,7918.647547281047,0.0,1,0.0625,283.25,283.25,0.0,25.673977,-0.5271539999999995,-2.011951316147381,5.6498541326306455,3.2836884459369533,1.9,105,8.421052631578947,149.07894736842107,0.1523809523809524,0.01351261947368421,269.76190476190476,0
Illinois,IL,2005,100.4,5,0.0,0,0.7255908,0.0,500.4550260174734,0.0,0,0.0,100.4,100.4,0.0,144.986215,5.732258999999971,4.116406574474603,4.619073091157083,4.983512199442475,12.8,1000,0.390625,7.84375,0.005,0.011327048046875,10.040000000000001,1
Illinois,IL,2006,124.4,7,24.0,2,0.8990388,0.17344800000000002,631.1355672569796,100.0,0,0.0,100.4,100.4,24.0,142.44781099999997,-2.538404000000014,-1.7507898940599385,4.83150862819882,4.965971282638584,12.8,1000,0.546875,9.71875,0.007,0.011128735234375,12.440000000000001,1
Illinois,IL,2007,166.8,9,42.4,2,1.2054636,0.30642480000000005,825.3482275335841,100.0,0,0.0,124.4,100.4,42.400000000000006,146.05515100000002,3.6073400000000504,2.532394127137588,5.122772794033106,4.99080769328824,12.8,1000,0.703125,13.03125,0.009,0.011410558671875001,16.68,1
Illinois,IL,2008,239.60000000000002,11,72.8,2,1.7315892000000002,0.5261256000000001,1197.3380097570796,100.0,0,0.0,166.8,124.4,72.80000000000001,144.619914,-1.4352370000000292,-0.9826678416840149,5.483135803540579,4.980999898388173,12.8,1000,0.859375,18.71875,0.011,0.011298430781249999,23.96,1
Illinois,IL,2009,319.6,12,80.0,1,2.2957332,0.5641439999999999,1679.5368820658216,100.0,1,0.08333333333333333,239.60000000000002,166.8,80.0,136.68846599999998,-7.931448000000017,-5.484340144193432,5.770194240175453,4.9249936404253765,12.8,1000,0.9375,24.96875,0.012,0.010678786406249998,31.96,1
Illinois,IL,2010,319.6,12,0.0,0,2.2957332,0.0,1585.881812072801,0.0,1,0.08333333333333333,319.6,239.60000000000002,0.0,144.760674,8.072208000000018,5.905551679832312,5.770194240175453,4.9819660575404745,12.8,1000,0.9375,24.96875,0.012,0.01130942765625,31.96,1
Illinois,IL,2011,319.6,12,0.0,0,2.2957332,0.0,1606.693557564608,0.0,1,0.08333333333333333,319.6,319.6,0.0,142.88556702,-1.8751069799999982,-1.295315176551332,5.770194240175453,4.969018310183435,12.8,1000,0.9375,24.96875,0.012,0.0111629349234375,31.96,1
Illinois,IL,2012,319.6,12,0.0,0,2.2957332,0.0,1599.3682151492767,0.0,1,0.08333333333333333,319.6,319.6,0.0,143.54000399999998,0.6544369799999856,0.4580147551980409,5.770194240175453,4.973556313528835,12.8,1000,0.9375,24.96875,0.012,0.011214062812499998,31.96,1
Illinois,IL,2013,331.6,13,12.0,1,2.3824571999999997,0.08672400000000001,1680.0952586570854,100.0,1,0.07692307692307693,319.6,319.6,12.0,141.80488800999998,-1.735115989999997,-1.208803080429061,5.806940566758827,4.961479279081564,12.8,1000,1.015625,25.90625,0.013,0.01107850687578125,33.160000000000004,1
Illinois,IL,2014,13394.03,247,13062.43,234,95.884429674,93.501972474,67743.56028660372,100.0,63,0.2550607287449393,331.6,319.6,13062.43,141.54028703,-0.2646009799999831,-0.18659510522748948,9.502639021617858,4.9596246757520674,12.8,1000,19.296875,1046.40859375,0.247,0.011057834924218751,1339.403,1
Illinois,IL,2015,13397.03,248,3.0,1,95.906110674,0.021681000000000002,69186.35942137342,100.0,63,0.2540322580645161,13394.03,331.6,3.0,138.61997,-2.9203170300000068,-2.0632408562101014,9.502862960205876,4.938924231673302,12.8,1000,19.375,1046.64296875,0.248,0.01082968515625,1339.703,1
Illinois,IL,2016,13439.03,249,42.0,1,96.202286274,0.29617559999999993,68204.18810754418,100.0,64,0.2570281124497992,13397.03,13394.03,42.0,141.05040899,2.430438989999999,1.7533108613427046,9.505992846217506,4.956181987493518,12.8,1000,19.453125,1049.92421875,0.249,0.011019563202343749,1343.903,1
Illinois,IL,2017,13493.03,251,54.0,2,96.592544274,0.39025800000000005,70404.62259295424,100.0,64,0.2549800796812749,13439.03,13397.03,54.0,137.19631001,-3.8540989800000034,-2.7324266605091845,9.510002644395215,4.928675210615314,12.8,1000,19.609375,1054.14296875,0.251,0.010718461719531249,1349.303,1
Illinois,IL,2018,13493.03,251,0.0,0,96.592544274,0.0,67710.68260610531,0.0,64,0.2549800796812749,13493.03,13439.03,0.0,142.65480801,5.45849800000002,3.978604088989099,9.510002644395215,4.967413255174961,12.8,1000,19.609375,1054.14296875,0.251,0.011144906875781251,1349.303,1
Illinois,IL,2019,13493.03,251,0.0,0,96.592544274,0.0,69832.92850916876,0.0,64,0.2549800796812749,13493.03,13493.03,0.0,138.31948099000002,-4.335327019999994,-3.039033230268755,9.510002644395215,4.93676972018222,12.8,1000,19.609375,1054.14296875,0.251,0.010806209452343752,1349.303,1
Illinois,IL,2020,13511.03,252,18.0,1,96.72263027400001,0.130086,73015.14167243474,100.0,64,0.25396825396825395,13493.03,13493.03,18.0,132.469277,-5.850203990000011,-4.2294866551899215,9.51133567873384,4.89387131652376,12.8,1000,19.6875,1055.54921875,0.252,0.010349162265625,1351.103,1
Illinois,IL,2021,13511.03,252,0.0,0,96.72263027400001,0.0,71282.67532082024,0.0,64,0.25396825396825395,13511.03,13493.03,0.0,135.68883300000002,3.2195560000000114,2.430417129852691,9.51133567873384,4.91770705056136,12.8,1000,19.6875,1055.54921875,0.252,0.010600690078125,1351.103,1
Illinois,IL,2022,13611.03,254,100.0,2,97.63805027400001,0.9154200000000001,71860.5393960974,100.0,64,0.25196850393700787,13511.03,13511.03,100.0,135.87158,0.1827469999999778,0.13468094312520013,9.51870923955607,4.919043113957232,12.8,1000,19.84375,1063.36171875,0.254,0.0106149671875,1361.103,1
Illinois,IL,2023,13611.03,254,0.0,0,97.63805027400001,0.0,74773.6127010893,0.0,64,0.25196850393700787,13611.03,13511.03,0.0,130.57821703,-5.293362970000004,-3.89585737503016,9.51870923955607,4.879601481102447,12.8,1000,19.84375,1063.36171875,0.254,0.010201423205468749,1361.103,1
Indiana,IN,2005,3.75,1,3.75,1,0.02710125,0.02710125,25.43550187420969,100.0,0,0.0,0.0,0.0,3.75,106.54891,3.4546469999999943,3.350959500045113,1.55814461804655,4.677945720841368,6.8,430,0.14705882352941177,0.5514705882352942,0.002325581395348837,0.015668957352941177,0.872093023255814,1
Indiana,IN,2006,3.75,1,0.0,0,0.02710125,0.0,25.648400459704135,0.0,0,0.0,3.75,0.0,0.0,105.664484,-0.8844260000000048,-0.8300657416392198,1.55814461804655,4.669688244416303,6.8,430,0.14705882352941177,0.5514705882352942,0.002325581395348837,0.015538894705882352,0.872093023255814,1
Indiana,IN,2007,3.75,1,0.0,0,0.02710125,0.0,24.768061458515643,0.0,0,0.0,3.75,3.75,0.0,109.42014999999999,3.755665999999991,3.5543314629729235,1.55814461804655,4.704292635304532,6.8,430,0.14705882352941177,0.5514705882352942,0.002325581395348837,0.016091198529411765,0.872093023255814,1
Indiana,IN,2008,3.75,1,0.0,0,0.02710125,0.0,25.33283946233893,0.0,0,0.0,3.75,3.75,0.0,106.980704,-2.4394459999999896,-2.2294303197354326,1.55814461804655,4.681952544494763,6.8,430,0.14705882352941177,0.5514705882352942,0.002325581395348837,0.015732456470588234,0.872093023255814,1
Indiana,IN,2009,15.75,2,12.0,1,0.11382525000000002,0.08672400000000001,114.61400868502642,100.0,0,0.0,3.75,3.75,12.0,99.31181302,-7.6688909800000005,-7.168480570103558,2.8183982582710754,4.608283464902131,6.8,430,0.29411764705882354,2.3161764705882355,0.004651162790697674,0.014604678385294117,3.662790697674419,1
Indiana,IN,2010,15.75,2,0.0,0,0.11382525000000002,0.0,107.38800899419081,0.0,0,0.0,15.75,3.75,0.0,105.99437597,6.682562949999991,6.728870158330729,2.8183982582710754,4.67277627205249,6.8,430,0.29411764705882354,2.3161764705882355,0.004651162790697674,0.015587408230882352,3.662790697674419,1
Indiana,IN,2011,15.75,2,0.0,0,0.11382525000000002,0.0,107.56686056657078,0.0,0,0.0,15.75,15.75,0.0,105.81813897,-0.1762369999999862,-0.16627014253083322,2.8183982582710754,4.671127752647894,6.8,430,0.29411764705882354,2.3161764705882355,0.004651162790697674,0.015561491025,3.662790697674419,1
Indiana,IN,2012,25.75,3,10.0,1,0.18609525000000005,0.07227000000000001,176.94132329237888,100.0,0,0.0,15.75,15.75,10.0,105.17342503,-0.6447139400000026,-0.6092659975647298,3.2865344733420154,4.665073842371395,6.8,430,0.4411764705882353,3.7867647058823533,0.0069767441860465115,0.015466680151470588,5.988372093023256,1
Indiana,IN,2013,25.75,3,0.0,0,0.18609525000000005,0.0,176.4146898054396,0.0,0,0.0,25.75,15.75,0.0,105.48738895,0.31396391999999196,0.2985202011919227,3.2865344733420154,4.668026564523011,6.8,430,0.4411764705882353,3.7867647058823533,0.0069767441860465115,0.01551285131617647,5.988372093023256,1
Indiana,IN,2014,25.75,3,0.0,0,0.18609525000000005,0.0,174.0143001961089,0.0,0,0.0,25.75,25.75,0.0,106.94250403,1.4551150799999988,1.3794208904817136,3.2865344733420154,4.681598715272354,6.8,430,0.4411764705882353,3.7867647058823533,0.0069767441860465115,0.015726838827941177,5.988372093023256,1
Indiana,IN,2015,25.75,3,0.0,0,0.18609525000000005,0.0,178.056841859627,0.0,0,0.0,25.75,25.75,0.0,104.51451798000001,-2.427986049999987,-2.2703658120057457,3.2865344733420154,4.658848554633405,6.8,430,0.4411764705882353,3.7867647058823533,0.0069767441860465115,0.015369782055882353,5.988372093023256,1
Indiana,IN,2016,25.75,3,0.0,0,0.18609525000000005,0.0,179.44705773895004,0.0,0,0.0,25.75,25.75,0.0,103.70482098999999,-0.8096969900000204,-0.7747220248912832,3.2865344733420154,4.65114516256618,6.8,430,0.4411764705882353,3.7867647058823533,0.0069767441860465115,0.015250708969117645,5.988372093023256,1
Indiana,IN,2017,25.75,3,0.0,0,0.18609525000000005,0.0,188.03964005081028,0.0,0,0.0,25.75,25.75,0.0,98.96596799999999,-4.738852989999998,-4.569559008695415,3.2865344733420154,4.604829808066098,6.8,430,0.4411764705882353,3.7867647058823533,0.0069767441860465115,0.014553818823529411,5.988372093023256,1
Indiana,IN,2018,7732.421,93,7706.671,90,54.708016167,54.521920916999996,52505.72849248599,100.0,35,0.3763440860215054,25.75,25.75,7706.671,104.194376,5.228408000000016,5.283036285766453,8.953306605128933,4.655809838798523,6.8,430,13.676470588235295,1137.1207352941178,0.21627906976744185,0.015322702352941177,1798.2374418604652,1
Indiana,IN,2019,7732.421,93,0.0,0,54.708016167,0.0,53580.572144445236,0.0,35,0.3763440860215054,7732.421,25.75,0.0,102.10420303000001,-2.0901729699999976,-2.00603242731642,8.953306605128933,4.635740156729324,6.8,430,13.676470588235295,1137.1207352941178,0.21627906976744185,0.015015323975000001,1798.2374418604652,1
Indiana,IN,2020,7764.421,95,32.0,2,54.939280167,0.23126400000000003,56547.63979919214,100.0,35,0.3684210526315789,7732.421,7732.421,32.0,97.15574400999999,-4.948459020000016,-4.84647925663361,8.957435951756334,4.586555441781348,6.8,430,13.970588235294118,1141.8266176470588,0.22093023255813954,0.014287609413235293,1805.6793023255816,1
Indiana,IN,2021,7764.421,95,0.0,0,54.939280167,0.0,55082.46925463444,0.0,35,0.3684210526315789,7764.421,7732.421,0.0,99.74004599,2.5843019800000064,2.659957994592693,8.957435951756334,4.612543396839139,6.8,430,13.970588235294118,1141.8266176470588,0.22093023255813954,0.014667653822058823,1805.6793023255816,1
Indiana,IN,2022,7764.421,95,0.0,0,54.939280167,0.0,54914.9171859564,0.0,35,0.3684210526315789,7764.421,7764.421,0.0,100.04436496000001,0.3043189700000113,0.3051121211940513,8.957435951756334,4.615559677425836,6.8,430,13.970588235294118,1141.8266176470588,0.22093023255813954,0.014712406611764707,1805.6793023255816,1
Indiana,IN,2023,8171.421,96,407.0,1,57.809362766999996,2.8700825999999995,60221.00316419275,100.0,36,0.375,7764.421,7764.421,407.0,95.99535001,-4.049014950000014,-4.047219402730881,9.008520471986946,4.574663039313081,6.8,430,14.117647058823529,1201.6795588235295,0.22325581395348837,0.014116963236764705,1900.3304651162791,1
Iowa,IA,2005,22.0,2,10.0,1,0.15899400000000002,0.07227000000000001,371.85657077113905,100.0,0,0.0,12.0,12.0,10.0,42.756808,1.854034999999996,4.532785588889037,3.1354942159291497,3.778647212125992,3.2,220,0.625,6.875,0.00909090909090909,0.013361502499999999,10.0,1
Iowa,IA,2006,34.0,3,12.0,1,0.24571800000000005,0.08672400000000001,566.9957208457887,100.0,0,0.0,22.0,12.0,12.0,43.336835,0.5800270000000012,1.356572267976602,3.5553480614894135,3.791815821396902,3.2,220,0.9375,10.625,0.013636363636363636,0.0135427609375,15.454545454545453,1
Iowa,IA,2007,46.0,4,12.0,1,0.33244200000000007,0.08672400000000001,734.3616145458393,100.0,0,0.0,34.0,22.0,12.0,45.269523,1.9326879999999989,4.459688853604558,3.8501476017100584,3.834483493810226,3.2,220,1.25,14.375,0.01818181818181818,0.0141467259375,20.909090909090907,1
Iowa,IA,2008,58.0,5,12.0,1,0.4191660000000001,0.08672400000000001,921.4855679396758,100.0,0,0.0,46.0,34.0,12.0,45.48806998,0.21854697999999928,0.4827684621284817,4.07753744390572,3.8391957201063813,3.2,220,1.5625,18.125,0.022727272727272728,0.01421502186875,26.36363636363636,1
Iowa,IA,2009,785.6,15,727.6,10,5.551387199999999,5.132221199999999,12720.520602774628,100.0,9,0.6,58.0,46.0,727.6,43.64119499,-1.8468749899999963,-4.060130471158751,6.667719859997709,3.7986570872040066,3.2,220,4.6875,245.5,0.06818181818181818,0.013637873434375001,357.09090909090907,1
Iowa,IA,2010,785.6,15,0.0,0,5.551387199999999,0.0,12215.544810128518,0.0,9,0.6,785.6,58.0,0.0,45.445269010000004,1.8040740200000016,4.13387859890956,6.667719859997709,3.8382746088347677,3.2,220,4.6875,245.5,0.06818181818181818,0.014201646565625002,357.09090909090907,1
Iowa,IA,2011,786.6,16,1.0,1,5.558614199999999,0.007227,12175.291149689156,100.0,9,0.5625,785.6,785.6,1.0,45.65487701,0.2096079999999958,0.4612317289922359,6.6689903467649705,3.842777466523471,3.2,220,5.0,245.8125,0.07272727272727272,0.014267149065624998,357.5454545454545,1
Iowa,IA,2012,6028.200000000001,90,5241.6,74,42.9809838,37.422369599999996,94031.56885086914,0.0,41,0.45555555555555555,786.6,785.6,5241.6,45.709099959999996,0.05422294999999622,0.11876704867284937,8.704369610936375,3.8439390056492897,3.2,220,28.125,1883.8125000000002,0.4090909090909091,0.0142840937375,2740.090909090909,1
Iowa,IA,2013,6028.200000000001,90,0.0,0,42.9809838,0.0,92026.0894526548,0.0,41,0.45555555555555555,6028.200000000001,786.6,0.0,46.70521594,0.9961159800000061,2.1792509169327476,8.704369610936375,3.8650407407631064,3.2,220,28.125,1883.8125000000002,0.4090909090909091,0.01459537998125,2740.090909090909,1
